,APN,RegisteredDate,PropertyType,PropertyAddress,PropertyCity,PropertyState,PropertyZip,CouncilDistrict,Lender,LenderContact,LenderContactPhone,PropertyManagement,PropertyManagementContact,PropertyManagementAddress,PropertyMgmtContactPhone,lat,lon
3098,2108003003,03/11/2016,Single Family,"8015 N MASON AVE LOS ANGELES, CA 91306 (34.216071, -118.579767)",LOS ANGELES,CA,91306,3,Specialized Loan Servicing as Servicing Agent for Beneficiary,Hunter Robinson,877-367-0512,Eddy Leon,Eddy Leon,1650   Ximeno AVE 90804 Long Beach CA 90804 ,866-627-2256,-118.579936,34.216
3099,2366027116,01/05/2016,Single Family,"4170 N FAIR AVE LOS ANGELES, CA 91602 (34.144382, -118.374682)",LOS ANGELES,CA,91602,2,Nationstar Mortgage LLC,Paula Acosta,972-315-8837,"Mortgage Contracting Services, Inc.","Mortgage Contracting Services, Inc. Mortgage Contracting Services, Inc.",6504   International Parkway   Plano TX 75093 ,813-387-1100,-118.377747,34.144328
3100,5014023006,01/15/2016,Single Family,"4915 S 4TH AVE LOS ANGELES, CA 90043 (33.998472, -118.321414)",LOS ANGELES,CA,90043,8,"MidFirst Bank, as servicer for HSBC Bank USA",Adam Malak,405-426-1723,"US Best Repair Service, Inc",Jonathan Farley,2501   Alton PKWY  Irvine CA 92606 ,888-750-2378,-118.32157,33.998446
3101,5478011026,03/30/2016,Single Family,"5241 E BALTIMORE ST LOS ANGELES, CA 90042 (34.117808, -118.201899)",LOS ANGELES,CA,90042,1,Bank of America,VPR Department,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,818-406-3611,-118.201906,34.117928
3102,4105020001,01/15/2016,Single Family,"7829 S KITTYHAWK AVE LOS ANGELES, CA 90045 (33.967077, -118.382425)",LOS ANGELES,CA,90045,11,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Apex Construction Services,Kuhn Mat,3600   Ocean Ranch BLVD  Oceanside CA 92056 ,760-634-6589,-118.385811,33.963974
3103,2640004013,01/04/2016,Single Family,"9076 N VARNA AVE LOS ANGELES, CA 91331 (34.234916, -118.432492)",LOS ANGELES,CA,91331,6,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274,-118.43243,34.235075
3104,7349009026,03/15/2016,Single Family,"1362 W 211TH ST LOS ANGELES, CA 90501 (33.837979, -118.301112)",LOS ANGELES,CA,90501,15,"PennyMac Loan Services, LLC",Jennifer Gordan,256-902-4034,Safeguard,David Mazanek,7887   Safeguard Cir  Valley View OH 44125 ,800-852-8306,-118.301047,33.837866
3105,2671016010,01/08/2016,Single Family,"9309 N COLLETT AVE LOS ANGELES, CA 91343 (34.239621, -118.48389)",LOS ANGELES,CA,91343,12,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,281-404-7816,-118.484128,34.236347
3106,2613021043,03/15/2016,Single Family,"11351 N ACALA AVE LOS ANGELES, CA 91340 (34.276872, -118.449026)",LOS ANGELES,CA,91340,7,M&T BANK,JAMES KELLY,800-724-1633,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437,-118.449107,34.276776
3107,2380044031,01/04/2016,Single Family,"10911 W WRIGHTWOOD LANE LOS ANGELES, CA 91604 (34.131607, -118.367827)",LOS ANGELES,CA,91604,2,Solutionstar Field Services,Paula Acosta,888-456-0714,"Mortgage Contracting Services, Inc",Property Registration Property Registration,6504   International Pkwy 1500 Plano TX 75093 ,813-387-1100,-118.367665,34.131602
3108,5190007038,02/04/2016,Multi-Family,"1106 S ROSALIND AVE LOS ANGELES, CA 90023 (34.02712, -118.211851)",LOS ANGELES,CA,90023,14,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,281-404-7816,-118.211781,34.027003
3109,5042012013,03/10/2016,Multi-Family,"3727 S CIMARRON ST LOS ANGELES, CA 90018 (34.020176, -118.315571)",LOS ANGELES,CA,90018,8,OneWest Bank,Leah Collins,800-468-1743,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,999  W Marshall BCH  San Bernardino CA 92405 ,909-289-1453,-118.315695,34.020106
3110,5437013015,01/04/2016,Single Family,"3155 W HOLLYDALE DR LOS ANGELES, CA 90039 (34.110547, -118.257517)",LOS ANGELES,CA,90039,13,Solutionstar Field Services,Paula Acosta,888-456-0714,Assurant Field Services,Property Registration Department Property Registration Department,101  W Louis Henna Blvd 400 Austin TX 78728 ,800-468-1743,-118.257473,34.110654
3111,5077029006,01/06/2016,Multi-Family,"2831 W SAN MARINO ST LOS ANGELES, CA 90006 (34.054978, -118.289993)",LOS ANGELES,CA,90006,1,Solutionstar Field Services,Paula Acosta,888-456-0714,"Cyprexx Services, LLC.",Property Registrations,525   Grand Regency BLVD  Brandon FL 33510 ,877-339-8202,-118.290034,34.0551
3112,2156004003,01/02/2016,Single Family,"5843 N BECKFORD AVE TARZANA, CA 91356 (34.177105, -118.55147)",TARZANA,CA,91356,3,"U.S. Bank,  N.A. C/O Select Portfolio Servicing",NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125 ,877-340-0060,-118.552396,34.166045
3113,5109005031,01/06/2016,Multi-Family,"5103 S WALL ST LOS ANGELES, CA 90011 (33.996455, -118.271766)",LOS ANGELES,CA,90011,9,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660 ,949-642-4801,-118.256696,33.996441
3114,5474017003,01/21/2016,Single Family,"4712 E YORK BLVD LOS ANGELES, CA 90042 (34.122653, -118.213073)",LOS ANGELES,CA,90042,1,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084,-118.184672,34.115406
3115,4308015014,01/14/2016,Single Family,"2705 S KRIM DR LOS ANGELES, CA 90064 (34.041786, -118.399977)",LOS ANGELES,CA,90064,5,"Deutsche Bank, as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,818-406-3611,-118.400145,34.041692
3116,5137027015,03/18/2016,Single Family,"1805 W 12TH PL LOS ANGELES, CA 90006 (34.046682, -118.279208)",LOS ANGELES,CA,90006,1,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660 ,949-642-4801,-118.279181,34.046794
3117,2346010004,01/11/2016,Single Family,"12652 W CUMPSTON ST LOS ANGELES, CA 91607 (34.169541, -118.409018)",LOS ANGELES,CA,91607,2,CitiMortgage,Erin Theobald,877-290-3997,Safeguard Properties,Safeguard Properties,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,800-852-8306,-118.410295,34.169304
3118,5207030002,01/14/2016,Single Family,"3305 N SIERRA ST LOS ANGELES, CA 90031 (34.083767, -118.200325)",LOS ANGELES,CA,90031,1,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,281-404-7816,-118.201733,34.076289
3119,6034020024,02/03/2016,Single Family,"1453 W 84TH ST LOS ANGELES, CA 90047 (33.962733, -118.302129)",LOS ANGELES,CA,90047,8,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084,-118.313159,33.962585
3120,5022008004,01/19/2016,Single Family,"1817 W VERNON AVE LOS ANGELES, CA 90062 (34.003719, -118.311982)",LOS ANGELES,CA,90062,8,Green Tree,Jeremy Iverson,480-383-0648,GALLARDO EXCAVATION/ FIVE BROTHERS,FERNANDO GALLARDO,15465   KENNEDY   FONTANA CA 92336 ,909-822-1706,-118.311913,34.003829
3121,2822022007,01/06/2016,Single Family,"11551 N SEMINOLE CIR LOS ANGELES, CA 91326 (34.282936, -118.555868)",LOS ANGELES,CA,91326,12,Penny Mac Loan Service,Jennifer Gordon,818-878-8411,"US Best Repair Service, Inc","US Best Repair Service, Inc",2501   Alton PKWY  Irvine CA 92606 ,714-559-7835,-118.555651,34.282813
3122,5188020027,01/07/2016,Single Family,"3445 E ATLANTIC ST LOS ANGELES, CA 90023 (34.024045, -118.201468)",LOS ANGELES,CA,90023,14,Seneca Servicing,Jessie Allein,716-204-3644,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732 ,626-485-8889,-118.204467,34.025492
3123,6075001001,01/13/2016,Single Family,"801 W 109TH PL LOS ANGELES, CA 90044 (33.936443, -118.289568)",LOS ANGELES,CA,90044,8,Fannie Mae,Michele Todd,972-656-8507,L.A. REAL ESTATE NETWORK INC,Ray Duran,1200  W Beverly Boulevard  A Montebello CA 90640 ,323-724-2420,-118.289619,33.936563
3124,5480021006,02/01/2016,Multi-Family,"1344 1/2 W YOSEMITE DR LOS ANGELES, CA 90041 (34.132942, -118.194994)",LOS ANGELES,CA,90041,14,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084,-118.195005,34.132816
3125,4256023003,01/06/2016,Single Family,"2687 S GREENFIELD AVE LOS ANGELES, CA 90064 (34.033665, -118.428176)",LOS ANGELES,CA,90064,5,"Wilmington Trust Co, as Trustee, c/o Select Portfolio Servicing",Code Violation,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-383-2097,-118.428287,34.033599
3126,6033016026,01/25/2016,Single Family,"1121 W 83RD ST LOS ANGELES, CA 90044 (33.963649, -118.29488)",LOS ANGELES,CA,90044,8,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084,-118.294912,33.963821
3127,2114003210,02/02/2016,Single Family,"20213 W KESWICK ST LOS ANGELES, CA 91306 (34.209543, -118.573733)",LOS ANGELES,CA,91306,3,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656 ,949-625-4480,-118.583487,34.210476
3128,6014034020,01/07/2016,Single Family,"1223 W FLORENCE AVE LOS ANGELES, CA 90044 (33.974594, -118.296586)",LOS ANGELES,CA,90044,8,Bank of America,VPR Department,800-669-2443,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437,-118.296525,33.974761
3129,5517016027,02/04/2016,Single Family,"151 N HARVARD BLVD LOS ANGELES, CA 90004 (34.075215, -118.304306)",LOS ANGELES,CA,90004,10,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274,-118.304441,34.075235
3130,5019003010,01/05/2016,Multi-Family,"835 W 41ST DR LOS ANGELES, CA 90037 (34.008277, -118.288182)",LOS ANGELES,CA,90037,9,Solutionstar Field Services,Paula Acosta,888-456-0714,"Mortgage Contracting Services, Inc",Property Registration Property Registration,6504   INTERNATIONAL PKWY  PLANO TX 75093 ,813-387-1100,-118.288543,34.009275
3131,2242014023,01/06/2016,Single Family,"6260 N COLUMBUS AVE VAN NUYS, CA 91411 (34.184348, -118.464003)",VAN NUYS,CA,91411,6,Solutionstar Field Services,Paula Acosta,888-456-0714,"Cyprexx Services, LLC",Property Registrations Property Registrations,525   Grand Regency BLVD  Brandon FL 33510 ,877-339-8202,-118.463823,34.184638
3132,5504018012,03/30/2016,Vacant Residential,"614 S VAN NESS AVE LOS ANGELES, CA 90005 (34.062658, -118.315369)",LOS ANGELES,CA,90005,4,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656 ,949-625-4480,-118.315193,34.0626
3133,6075017026,01/05/2016,Single Family,"651 W 111TH ST LOS ANGELES, CA 90044 (33.934731, -118.286584)",LOS ANGELES,CA,90044,8,Penny Mac Loan Service,Jennifer Gordon,818-878-8411,"US Best Repair Service, Inc","US Best Repair Service, Inc",2501   Alton PKWY  Irvine CA 92606 ,714-559-7835,-118.290312,33.934719
3134,2533004014,03/16/2016,Single Family,"13136 W MONTFORD ST LOS ANGELES, CA 91331 (34.276798, -118.418947)",LOS ANGELES,CA,91331,7,Celink,Cory Daggett,866-654-0020,GALLARDO EXCAVATION/ FIVE BROTHERS,FERNANDO GALLARDO,15465   KENNEDY   FONTANA CA 92336 ,909-822-1706,-118.407181,34.283757
3135,2242005025,03/23/2016,Single Family,"15522 W SYLVAN ST VAN NUYS, CA 91411 (34.185031, -118.472046)",VAN NUYS,CA,91411,6,Franklin Credit Management Corp,DK Knight,201-604-1800,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863,-118.471892,34.184843
3136,2024009021,02/04/2016,Single Family,"22143 W BASSETT ST LOS ANGELES, CA 91303 (34.195553, -118.609601)",LOS ANGELES,CA,91303,3,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274,-118.609556,34.195687
3137,4127001013,01/28/2016,Single Family,"7436 S MIDFIELD AVE LOS ANGELES, CA 90045 (33.970081, -118.376527)",LOS ANGELES,CA,90045,11,Nationstar Mortgage,Dawn Campos,888-456-0714,"NEW BEGINNING PROPERTIES, INC",JOSE CHAVEZ,445  W 34th ST  San Bernardino CA 92405 ,877-339-8202,-118.376611,33.970184
3138,6072024004,03/23/2016,Single Family,"932 E 113TH ST LOS ANGELES, CA 90059 (33.931906, -118.257424)",LOS ANGELES,CA,90059,15,Franklin Credit Management Corp,DK Knight,201-604-1800,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660 ,949-642-4801,-118.257431,33.931805
3139,5085012004,01/29/2016,Single Family,"5526 W EDGEWOOD PL LOS ANGELES, CA 90019 (34.054481, -118.353441)",LOS ANGELES,CA,90019,4,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656 ,949-625-4480,-118.342566,34.054967
3140,2148003013,03/09/2016,Single Family,"6763 N LIMERICK AVE LOS ANGELES, CA 91306 (34.19358, -118.582834)",LOS ANGELES,CA,91306,3,US BANK NATIONAL ASSOCIATION,JOEL DANIELS,714-848-7920,Law Offices of Les Zieve,Dawn Talavera,30   Corporate PARK 450 IRVINE CA 92606 ,714-848-7920,-118.583056,34.193528
3141,5180002007,02/29/2016,Multi-Family,"203 1/2 N MATHEWS ST LOS ANGELES, CA 90033 (34.043929, -118.208001)",LOS ANGELES,CA,90033,14,CitiMortgage,Erin Theobald,877-290-3997,Safeguard Properties,Safeguard Properties,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,800-852-8306,-118.208127,34.044036
3142,5567023009,01/12/2016,Single Family,"1930 N WEEPAH WAY HOLLYWOOD, CA 90046 (34.106895, -118.374008)",HOLLYWOOD,CA,90046,4,"Deutsche Bank, as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-383-2097,-118.373961,34.107132
3143,5101012001,01/21/2016,Multi-Family,"154 1/2 E 53RD ST LOS ANGELES, CA 90011 (33.994228, -118.27204)",LOS ANGELES,CA,90011,9,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274,-118.272058,33.994125
3144,2669025001,01/07/2016,Single Family,"15819 W LASSEN ST LOS ANGELES, CA 91343 (34.2501, -118.476987)",LOS ANGELES,CA,91343,12,Specialized Loan Servicing as Servicing Agent for Beneficiary,Hunter Robinson,877-367-0512,Eddy Leon,Eddy Leon,1650   Ximeno AVE 90804 Long Beach CA 90804 ,866-627-2256,-118.476881,34.250247
3145,2601071003,01/07/2016,Single Family,"17827 W SIDWELL ST LOS ANGELES, CA 91344 (34.300204, -118.522595)",LOS ANGELES,CA,91344,12,Solutionstar Field Services,Paula Acosta,888-456-0714,"Cyprexx Services, LLC",Property Registrations Property Registrations,525   Grand Regency BLVD  Brandon FL 33510 ,877-339-8202,-118.522821,34.300232
3146,6005012023,01/29/2016,Single Family,"135 W 59TH PL LOS ANGELES, CA 90003 (33.986051, -118.275254)",LOS ANGELES,CA,90003,9,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656 ,949-625-4480,-118.275201,33.986153
3147,6013015008,01/13/2016,Single Family,"6506 S HOOVER ST LOS ANGELES, CA 90044 (33.980336, -118.287062)",LOS ANGELES,CA,90044,8,OneWest Bank,Leah Collins,800-468-1743,Assurant Field Asset Svcs c/o Priority 1 Property Preservation Inc,Bill Kleiser,2780   Dove Tail DR  San Marcos CA 92078 ,760-736-0067,-118.286881,33.980291
3148,6069028015,01/20/2016,Single Family,"1674 E 115TH ST LOS ANGELES, CA 90059 (33.930314, -118.243721)",LOS ANGELES,CA,90059,15,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656 ,949-625-4480,-118.243755,33.930231
3149,2102017081,01/12/2016,Single Family,"18136 W ARMINTA ST LOS ANGELES, CA 91335 (34.213848, -118.52865)",LOS ANGELES,CA,91335,12,Fannie Mae,Michele Todd,972-656-8507,National Field Network  DILBECK-GIBSON REAL ESTATE,ANNGEL BENOUN,14601   VENTURA BLVD  SHERMAN OAKS CA 91403 ,732-276-5563,-118.548226,34.213932
3150,2763014011,01/02/2016,Single Family,"18712 W CALAHAN ST LOS ANGELES, CA 91324 (34.236417, -118.541062)",LOS ANGELES,CA,91324,12,Deutsche Bank National Trust Company C/O Select Portfolio Servicing,Select Servicing,888-349-8964,Safeguard Properties,Safeguard Properties,7887   Safeguard   Valley View OH 44125 ,877-340-0060,-118.540987,34.236318
3151,6065029012,02/24/2016,Single Family,"10403 S WILMINGTON AVE LOS ANGELES, CA 90002 (33.941516, -118.239312)",LOS ANGELES,CA,90002,15,HUD,Sandra Mellon,855-871-4884,Service Link,Gabriele Rangel,1613  E Eckerman   West Covina CA 91791 ,800-767-8674,-118.239144,33.941307
3152,6051005012,01/02/2016,Single Family,"858 E 103RD ST LOS ANGELES, CA 90002 (33.943295, -118.258721)",LOS ANGELES,CA,90002,8,HSBC Bank USA C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,Safeguard Properties,7887   Safeguard   Valley View OH 44125 ,877-340-0060,-118.258776,33.943049
3153,2686020009,01/02/2016,Single Family,"9504 N WHITAKER AVE LOS ANGELES, CA 91343 (34.243191, -118.499186)",LOS ANGELES,CA,91343,12,Bank of New York Mellon C/O Select Portfolio Servicing,Select Servicing,888-349-8964,Safeguard Properties,Safeguard Properties,7887   Safeguard   Valley View OH 44125 ,877-340-0060,-118.498509,34.249833
3154,6035004009,01/28/2016,Single Family,"2124 W 79TH ST LOS ANGELES, CA 90047 (33.967273, -118.31641)",LOS ANGELES,CA,90047,8,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,281-404-7816,-118.316367,33.967143
3155,2606004021,01/12/2016,Single Family,"17100 W MANDARIN CT LOS ANGELES, CA 91344 (34.292014, -118.505262)",LOS ANGELES,CA,91344,12,Capital One,Levitia Costner,800-468-1743,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,999  W Marshall BCH  San Bernardino CA 92405 ,909-289-1453,-118.505336,34.291859
3156,6017027021,02/08/2016,Single Family,"2017 W 78TH PL LOS ANGELES, CA 90047 (33.96818, -118.314037)",LOS ANGELES,CA,90047,8,OCWEN FINANCIAL CORPORATION,PROPERTY REGISTRATION,319-236-5249,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-383-2097,-118.31398,33.968288
3157,5585012020,01/05/2016,Single Family,"2625 N HARGRAVE DR LOS ANGELES, CA 90068 (34.116653, -118.324579)",LOS ANGELES,CA,90068,4,Solutionstar Field Services,Paula Acosta,888-456-0714,"Mortgage Contracting Services, Inc.","Mortgage Contracting Services, Inc.",6504   International Pkwy 1500 Plano TX 75093 ,813-387-1100,-118.324608,34.116443
3158,5442019030,01/26/2016,Single Family,"2758 N DENBY AVE LOS ANGELES, CA 90039 (34.102203, -118.245898)",LOS ANGELES,CA,90039,13,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274,-118.245811,34.102146
3159,5067020066,01/20/2016,Single Family,"5223 W WASHINGTON BLVD LOS ANGELES, CA 90019 (34.041424, -118.354621)",LOS ANGELES,CA,90019,10,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274,-118.349008,34.040851
3160,5103012005,01/15/2016,Multi-Family,"648 E 55TH ST LOS ANGELES, CA 90011 (33.992479, -118.263447)",LOS ANGELES,CA,90011,9,PennyMac,Brittni Ferrante,800-468-1743,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,999  W Marshall BCH  San Bernardino CA 92405 ,909-289-1453,-118.263484,33.992389
3161,2610028019,01/27/2016,Single Family,"16415 W FLANDERS ST LOS ANGELES, CA 91344 (34.280067, -118.489688)",LOS ANGELES,CA,91344,12,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274,-118.488171,34.280291
3162,5420021013,01/14/2016,Multi-Family,"1612 W FARGO ST LOS ANGELES, CA 90026 (34.089015, -118.250295)",LOS ANGELES,CA,90026,13,Nationstar Mortgage LLC,NSTAR CLIENT,469-549-2178,Safeguard Properties,Code Compliance Safeguard Properties,7887   Safeguard Cir  Valley View OH 44125 ,800-852-8306,-118.250848,34.08933
3163,6065005028,03/25/2016,Single Family,"10439 S PARMELEE AVE LOS ANGELES, CA 90002 (33.941256, -118.250454)",LOS ANGELES,CA,90002,15,Nationstar Mortgage LLC,Paula Acosta,972-315-8837,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660 ,949-642-4801,-118.250631,33.941302
3164,6071008029,01/05/2016,Single Family,"754 E 109TH PL LOS ANGELES, CA 90059 (33.936449, -118.261105)",LOS ANGELES,CA,90059,8,Bank of America,VPR Department,800-669-2443,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437,-118.25795,33.936534
3165,4383007012,01/06/2016,Single Family,"9846 W PORTOLA DR LOS ANGELES, CA 90210 (34.110318, -118.433484)",LOS ANGELES,CA,90210,5,Nationstar Mortgage,Dawn Campos,888-456-0714,"NEW BEGINNING PROPERTIES, INC",JOSE CHAVEZ,445  W 34th ST  San Bernardino CA 92405 ,877-339-8202,-118.433421,34.110276
